A,B,C,D
-0.01140964,-0.43976808,0.00696519,-0.018903077
-0.009938389,-0.45598555,0.0056907833,-0.01602292
-0.009443879,-0.44983268,0.0053666085,-0.015075147
-0.009932548,-0.44413662,0.0057926774,-0.016032279
-0.009152353,-0.45356774,0.0051093996,-0.014503539
-0.009517819,-0.45944142,0.0053370744,-0.015201688
-0.009112656,-0.46463883,0.004979551,-0.014407337
-0.009799391,-0.46158087,0.0055339187,-0.015743792
-0.009003967,-0.44623542,0.005061373,-0.014228702
-0.009543508,-0.45786893,0.005370915,-0.015254259
-0.010216504,-0.46043897,0.005864203,-0.016554296
-0.008820504,-0.44526148,0.004929349,-0.013874769
-0.009685785,-0.4491706,0.005558148,-0.015545189
-0.008888841,-0.45639336,0.004881859,-0.013987839
-0.008971393,-0.46130323,0.004901111,-0.014139354
-0.0100777745,-0.45470935,0.005809173,-0.016295314
-0.010564804,-0.44831336,0.0062402636,-0.017250538
-0.011238009,-0.43590677,0.0068681687,-0.018577099
-0.011660963,-0.43345737,0.0072146654,-0.019401193
-0.009617031,-0.4508024,0.00549075,-0.015409052
-0.010549009,-0.4515931,0.0061987042,-0.017214239
-0.011585593,-0.4451912,0.0070514977,-0.019234598
-0.011380285,-0.43427145,0.006992027,-0.01885575
-0.012060434,-0.4366756,0.007492304,-0.020169914
-0.011511385,-0.43877017,0.007052213,-0.019101977
-0.00957486,-0.4514792,0.005452305,-0.015326142
-0.009362966,-0.45387924,0.005268216,-0.014911234
-0.009915918,-0.4580242,0.005655259,-0.015975893
-0.009791613,-0.4621973,0.0055224,-0.01572764
-0.010026991,-0.45765048,0.0057438314,-0.01619178
-0.010239184,-0.45260334,0.005951911,-0.016611874
-0.009616882,-0.4450587,0.005542189,-0.0154188275
-0.011594385,-0.42295492,0.007257879,-0.019290447
-0.011344552,-0.42128813,0.007081151,-0.01880908
-0.0116224885,-0.4234841,0.0072746873,-0.019343972
-0.012699842,-0.42535233,0.008084521,-0.021429062
-0.012678742,-0.42379034,0.00808233,-0.021390855
-0.011769503,-0.42889786,0.0073388666,-0.019619524
-0.013381451,-0.41412687,0.008708239,-0.022769809
-0.012088478,-0.4208246,0.0076560825,-0.02025193
-0.010438651,-0.4381501,0.0062347353,-0.017023742
-0.007468432,-0.4687659,0.0036809742,-0.011213005
-0.0053016245,-0.4940619,0.0017914027,-0.006968856
-0.0059659183,-0.49887788,0.0022578686,-0.00824815
-0.0030193627,-0.5105922,-0.00010804832,-0.00251621
-0.009403318,-0.6006443,0.00398165,-0.014733732
-0.032941043,-0.7096983,0.021062091,-0.060168445
-0.037609547,-0.718858,0.024561763,-0.06920165
-0.041667968,-0.7210306,0.027656108,-0.077064574
-0.031716615,-0.70598507,0.020155966,-0.057801425
-0.02554372,-0.6658367,0.015780225,-0.045906126
-0.01957789,-0.6450797,0.0113892555,-0.03437835
-0.015116841,-0.65788496,0.007851541,-0.025708854
-0.014477879,-0.66097033,0.0073336065,-0.024464905
-0.014767706,-0.6637683,0.0075308383,-0.025021851
-0.014886886,-0.6559016,0.0076929033,-0.025266588
-0.013516068,-0.6602005,0.0066025555,-0.022601902
-0.014707476,-0.6607326,0.007511884,-0.02491039
-0.025326341,-0.6785264,0.015499532,-0.045462668
-0.021182448,-0.6850664,0.012261391,-0.037418842
-0.018192887,-0.677251,0.010037795,-0.03163761
-0.020490617,-0.6715143,0.011852235,-0.0361014
-0.038741887,-0.71612215,0.025455147,-0.07140136
-0.033734858,-0.7161754,0.021613002,-0.061695874
-0.032996386,-0.71675134,0.021041244,-0.060263395
-0.027959675,-0.71399254,0.017201588,-0.05050522
-0.029642016,-0.7156524,0.018477455,-0.05376333
-0.032138288,-0.716391,0.0203861,-0.058600724
-0.034669966,-0.7181959,0.022312313,-0.063504875
-0.03158161,-0.70496756,0.020061523,-0.05754155
-0.022130877,-0.6442667,0.013355315,-0.039328337
-0.0028615296,-0.54891336,-0.00057315826,-0.0021435022
-0.011260033,-0.5847535,0.0055488646,-0.018360376
-0.017059028,-0.63296574,0.009565383,-0.029516995
-0.022565693,-0.66971713,0.013460487,-0.04012686
-0.01796624,-0.6592778,0.010025263,-0.031229675
-0.016450763,-0.64381516,0.0090013,-0.02831906
-0.011434108,-0.589005,0.0056442767,-0.018690407
-0.008420259,-0.6113288,0.0031315088,-0.012809575
-0.011556596,-0.6051688,0.0055931807,-0.018899739
-0.00963977,-0.5721257,0.004419118,-0.015241802
-0.008463502,-0.61986256,0.003088057,-0.012878478
-0.010953218,-0.63105166,0.0048978627,-0.017684996
-0.0103826225,-0.6344409,0.0044296384,-0.016573071
-0.0106702745,-0.6455257,0.0045508444,-0.017111361
-0.01185143,-0.64578354,0.0054547787,-0.019400418
-0.018874943,-0.6599721,0.01071623,-0.0329898
-0.016277969,-0.67390805,0.008598596,-0.02793163
-0.026664704,-0.68239844,0.016491607,-0.048050106
-0.020588845,-0.65773356,0.012051299,-0.03631586
-0.017559469,-0.6661321,0.009651631,-0.030429244
-0.016418546,-0.63871384,0.00902237,-0.028265417
-0.01170218,-0.6465575,0.0053333044,-0.019109726
-0.013612241,-0.63829374,0.0068730116,-0.022826612
-0.013765484,-0.6354874,0.0070157796,-0.02312851
-0.009323925,-0.5924463,0.0039943457,-0.014594138
-0.0101471245,-0.5615118,0.0049036294,-0.016243696
-0.008082777,-0.5944842,0.0030237883,-0.012184799
-0.010331601,-0.59553766,0.0047397316,-0.016541898
-0.014476627,-0.6292465,0.007617414,-0.024517775
-0.01999399,-0.67350286,0.011453345,-0.03513533
-0.025940567,-0.68413115,0.01592046,-0.046643436
-0.026187211,-0.6876236,0.016078338,-0.047115445
-0.023155183,-0.6748892,0.01386635,-0.04126054
-0.021690935,-0.6833283,0.012667149,-0.038407564
-0.021248639,-0.6929667,0.012241259,-0.037533402
-0.028050393,-0.7002685,0.017394364,-0.050704956
-0.02747947,-0.7075381,0.016891062,-0.04958564
-0.03245911,-0.7171097,0.02062577,-0.059221268
-0.035072953,-0.7198206,0.02260694,-0.06428319
-0.036554545,-0.7228032,0.023716927,-0.06714982
-0.03212586,-0.71417195,0.020396486,-0.05858046
-0.02735284,-0.69663274,0.016891822,-0.049359143
-0.028620452,-0.69904006,0.01784277,-0.051812053
-0.01953271,-0.7932402,0.0100245625,-0.034032583
-0.042684168,-0.8069762,0.027664274,-0.0788846
-0.03981915,-0.805162,0.025482357,-0.07333428
-0.03938654,-0.8069094,0.025134772,-0.07249266
-0.039254755,-0.8191215,0.02492404,-0.072215974
-0.03835532,-0.8160836,0.024261206,-0.0704779
-0.03983465,-0.8217483,0.025345355,-0.07333547
-0.03836766,-0.8312837,0.024134189,-0.07047528
-0.039423436,-0.84373456,0.024832517,-0.07250005
-0.038980693,-0.8548238,0.02439326,-0.07162255
-0.03708574,-0.85449857,0.022942245,-0.06794995
-0.03788078,-0.8448681,0.023638725,-0.0695079
-0.038035393,-0.84244204,0.023779124,-0.06981176
-0.038015872,-0.86169505,0.023591295,-0.069740355
-0.038141847,-0.8539834,0.02375719,-0.069998026
-0.03767091,-0.8367293,0.023550749,-0.06911522
-0.040163398,-0.8354316,0.025474787,-0.07394886
-0.037189156,-0.84531426,0.023104042,-0.068166435
-0.039334744,-0.8604271,0.024614573,-0.072299
-0.03653577,-0.8684338,0.022395194,-0.06685966
-0.03786093,-0.8921675,0.023198873,-0.06938696
-0.03572753,-0.9055297,0.021442086,-0.0652284
-0.036113948,-0.88629776,0.021911189,-0.06601089
-0.035870165,-0.8885107,0.021704301,-0.06553453
-0.035859853,-0.89237547,0.021661669,-0.06550771
-0.037128747,-0.8833878,0.022715926,-0.06798303
-0.03936544,-0.9080425,0.024210721,-0.07227558
-0.036017656,-0.9230001,0.02150783,-0.065760314
-0.03542769,-0.906493,0.021203369,-0.06464547
-0.03634593,-0.9075811,0.021898136,-0.066423476
-0.034264028,-0.9178212,0.02020885,-0.06237012
-0.036091805,-0.9096399,0.021684676,-0.06592733
-0.03553775,-0.8966684,0.021376014,-0.06487596
-0.035890073,-0.89045733,0.021702081,-0.0655697
-0.037251204,-0.8690335,0.022938728,-0.06824535
-0.037138134,-0.8731007,0.02281548,-0.06801915
-0.037068903,-0.88628095,0.022644043,-0.067861974
-0.037226856,-0.8967859,0.022670925,-0.068149865
-0.034704775,-0.90302056,0.020679891,-0.06325024
-0.037038833,-0.87463796,0.022725493,-0.06782395
-0.036081225,-0.88289213,0.021916673,-0.06595343
-0.03561452,-0.89225435,0.02147454,-0.06503248
-0.035042852,-0.8915231,0.021042496,-0.06392568
-0.034963638,-0.89121443,0.02098447,-0.06377262
-0.036712736,-0.9063869,0.022190273,-0.067136586
-0.03673619,-0.9363328,0.021939456,-0.06712985
-0.033474892,-0.9376019,0.01942581,-0.060806036
-0.034069926,-0.9188406,0.020050764,-0.06199211
-0.03474465,-0.86385214,0.021062076,-0.0633958
-0.036943287,-0.8799737,0.022604272,-0.06762946
-0.0400334,-0.8675122,0.025087029,-0.073641
-0.039025933,-0.84511566,0.024515122,-0.0717271
-0.03779432,-0.8358072,0.023653716,-0.069356024
-0.038004726,-0.81781816,0.023976624,-0.06979519
-0.038698882,-0.8366442,0.024340242,-0.07110804
-0.03866753,-0.8262961,0.024409086,-0.07106525
-0.041569084,-0.8113684,0.02676931,-0.07671553
-0.042681515,-0.77586067,0.027941585,-0.078933716
-0.040165633,-0.79445624,0.025844306,-0.07402456
-0.042946726,-0.77455544,0.028156757,-0.07945001
-0.042467266,-0.8038325,0.02752605,-0.078469634
-0.038134366,-0.8371467,0.023902595,-0.07001281
-0.03872809,-0.8304001,0.024418682,-0.071175456
-0.038367033,-0.8183043,0.024250269,-0.07049668
-0.039297253,-0.80529857,0.02508071,-0.07232243
-0.039730728,-0.83989406,0.025102735,-0.073102415
-0.03691086,-0.858178,0.022775069,-0.0676046
-0.023359329,-0.8751414,0.01222533,-0.04130727
-0.02423501,-0.8934935,0.012732446,-0.042972684
-0.020218223,-0.86845946,0.009875268,-0.03523022
-0.03309509,-0.8071532,0.020305455,-0.06029719
-0.036164105,-0.763951,0.023047969,-0.06632131
-0.042722613,-0.73245275,0.028362751,-0.07908893
-0.047616094,-0.7499101,0.031960577,-0.08854389
-0.043489695,-0.76712847,0.028640032,-0.080515444
-0.043943256,-0.7472549,0.02916643,-0.0814293
-0.040509135,-0.76261544,0.026393682,-0.07474589
-0.040715486,-0.77165234,0.0264709,-0.075130165
-0.041299313,-0.7941974,0.02671647,-0.0762226
-0.038923234,-0.79904306,0.024849921,-0.071608365
-0.04047218,-0.7876065,0.026140988,-0.07463068
-0.03957662,-0.8045764,0.025301546,-0.07286519
-0.04044345,-0.7903163,0.026094615,-0.0745703
-0.041405022,-0.77744937,0.026947916,-0.07645661
-0.039479226,-0.79377806,0.025323778,-0.072695315
-0.03952375,-0.80295295,0.025275558,-0.07276559
-0.041627556,-0.79187953,0.026989102,-0.07686287
-0.041350156,-0.81270283,0.026589364,-0.07628888
-0.0373967,-0.8248956,0.023446605,-0.06860435
-0.037733108,-0.8183506,0.023763478,-0.06926787
-0.03814605,-0.81345195,0.024124235,-0.07007676
-0.039364606,-0.78666484,0.025299698,-0.07248551
-0.0428268,-0.7780415,0.028033465,-0.07921153
-0.03980899,-0.79417247,0.025573224,-0.0733338
-0.04038784,-0.80749834,0.025897712,-0.07443255
-0.03866169,-0.83497506,0.024326712,-0.07103878
-0.03863272,-0.84964895,0.024172753,-0.070957124
-0.037964106,-0.8457902,0.023694366,-0.06966776
-0.038853705,-0.85429245,0.024300605,-0.07137734
-0.037737906,-0.8655739,0.02334322,-0.06919485
-0.03594008,-0.8612222,0.02200289,-0.06571752
-0.03730306,-0.86695915,0.02299714,-0.06834954
-0.03742367,-0.87186414,0.023045659,-0.068574786
-0.036453277,-0.8721972,0.022298142,-0.06669325
-0.037558824,-0.8579737,0.023274034,-0.06886095
-0.036479294,-0.86160517,0.022413164,-0.06676209
-0.03870669,-0.87026435,0.024044424,-0.07106453
-0.03704974,-0.8933962,0.02256547,-0.0678125
-0.035708457,-0.88285965,0.021630958,-0.065230906
-0.03806773,-0.8802787,0.023464292,-0.06980854
-0.035588533,-0.8876814,0.02149564,-0.064989984
-0.03677827,-0.86882377,0.022577763,-0.06732905
-0.037740737,-0.87526554,0.023258418,-0.06918347
-0.0358319,-0.8756474,0.021790415,-0.065482795
-0.03579387,-0.87366986,0.021778971,-0.06541246
-0.036068887,-0.8716813,0.022007853,-0.06594902
-0.0367814,-0.8706701,0.022563607,-0.06733197
-0.036284596,-0.8900657,0.0220083,-0.06633514
-0.03540811,-0.899436,0.021251708,-0.06461984
-0.03640309,-0.90280896,0.02198483,-0.066542625
-0.035832196,-0.9174207,0.021415621,-0.065410554
-0.03451261,-0.9125565,0.020446852,-0.062861204
-0.034716457,-0.8993612,0.020721689,-0.06327927
-0.03426981,-0.8964243,0.020405382,-0.06241864
-0.02464524,-0.81731975,0.013731003,-0.04390055
-0.039175928,-0.8286264,0.024778217,-0.07204658
-0.0379757,-0.8204251,0.023930937,-0.069734395
-0.03914115,-0.7938637,0.025063604,-0.07203978
-0.04058689,-0.7911755,0.026196986,-0.074846864
-0.041229337,-0.7723824,0.026858598,-0.07612491
-0.039293975,-0.78438616,0.025265902,-0.07235247
-0.039108604,-0.77927446,0.025169611,-0.07200217
-0.04114154,-0.7787123,0.026734412,-0.07594365
-0.03964296,-0.78834283,0.025498182,-0.07302207
-0.04132113,-0.8015959,0.02666676,-0.076251924
-0.039182395,-0.8177933,0.024880439,-0.07207805
-0.03865263,-0.83018416,0.024362713,-0.071029544
-0.037457436,-0.8285479,0.023460418,-0.06871575
-0.03778529,-0.8209953,0.02377975,-0.06936437
-0.038691938,-0.81560206,0.024523795,-0.07113117
-0.039506406,-0.8181399,0.025125891,-0.07270545
-0.039230287,-0.8151133,0.024941236,-0.07217556
-0.04006207,-0.8020414,0.025696754,-0.07381064
-0.039289206,-0.79308575,0.025184184,-0.07232815
-0.041188955,-0.8050236,0.026534587,-0.07598978
-0.039179325,-0.8044387,0.02499798,-0.072095394
-0.040935248,-0.81893,0.026215136,-0.075473785
-0.038516015,-0.836895,0.024197668,-0.07075316
-0.038145125,-0.83833796,0.023900151,-0.07003164
-0.039063364,-0.8470196,0.024526745,-0.07179642
-0.03840965,-0.8576328,0.023929924,-0.070510805
-0.03658113,-0.8592947,0.022512034,-0.066963494
-0.036249667,-0.8512699,0.022329748,-0.06633502
-0.03655973,-0.8424177,0.022647142,-0.06695145
-0.03704956,-0.831094,0.02312462,-0.067920685
-0.03766045,-0.8278847,0.023622125,-0.069110334
-0.03772977,-0.8410812,0.023556843,-0.069221795
-0.037905693,-0.84435624,0.023662418,-0.06955701
-0.038445294,-0.83290094,0.02417928,-0.07062298
-0.039231032,-0.8305665,0.024803072,-0.07215011
-0.038506478,-0.8271258,0.024278075,-0.07075161
-0.03794983,-0.8302061,0.023823336,-0.06966728
-0.038168788,-0.81265366,0.024148881,-0.0701223
-0.03952506,-0.7848493,0.025439054,-0.07279962
-0.03996256,-0.7827833,0.025793284,-0.073651254
-0.03959763,-0.78623664,0.025482297,-0.072937906
-0.0387533,-0.787078,0.024826914,-0.07129985
-0.03969404,-0.784364,0.025573075,-0.073128045
-0.043043762,-0.73757553,0.028563172,-0.079702556
-0.04095915,-0.7243882,0.027082145,-0.075684845
-0.04050669,-0.7440866,0.02655816,-0.07477343
-0.040893584,-0.7565923,0.026742727,-0.07550156
-0.04079297,-0.76773715,0.026565492,-0.07528716
-0.040569216,-0.7840713,0.026247203,-0.07482499
-0.03886637,-0.77921385,0.02498427,-0.07153267
-0.041450262,-0.7823287,0.026938826,-0.07653582
-0.03846714,-0.7818408,0.024654388,-0.07075423
-0.039672345,-0.7947275,0.025463402,-0.0730679
-0.039328516,-0.81646436,0.025004476,-0.072363555
-0.037864864,-0.830339,0.023756921,-0.069502294
-0.036831886,-0.8330234,0.022940293,-0.067495406
-0.036819637,-0.83293796,0.022931665,-0.0674718
-0.036783963,-0.83595145,0.022877216,-0.0673973
-0.039370626,-0.85104465,0.024726361,-0.07238501
-0.037601262,-0.85837996,0.023302943,-0.06894249
-0.03678146,-0.8694866,0.022574246,-0.067334116
-0.035782427,-0.86985534,0.021804422,-0.065396905
-0.035690337,-0.8731519,0.021704197,-0.06521273
-0.03589809,-0.87167805,0.021876812,-0.06561798
-0.036215276,-0.86821216,0.022151291,-0.06623882
-0.037156552,-0.871281,0.022845924,-0.068057954
-0.033884794,-0.871808,0.02033095,-0.061715305
-0.03134927,-0.9233361,0.017922997,-0.05671066
-0.036785454,-0.92664886,0.022064164,-0.067242205
-0.035559624,-0.9310374,0.021084279,-0.064858496
-0.03492549,-0.93109995,0.02059716,-0.06362915
-0.033780366,-0.9341383,0.019691288,-0.06140417
-0.03539446,-0.94593006,0.020823866,-0.06451231
-0.032785326,-0.95282745,0.018760085,-0.059442937
-0.03455177,-0.9586965,0.020062685,-0.062856674
-0.033038557,-0.9608728,0.018882126,-0.059919715
-0.033484697,-0.9632396,0.019203201,-0.060780346
-0.032852173,-0.9559877,0.018782973,-0.059566915
-0.033334196,-0.959092,0.019124955,-0.060495913
-0.032933295,-0.9476546,0.018920034,-0.059738696
-0.03350815,-0.94814235,0.019356728,-0.06085217
-0.03332141,-0.9512815,0.019185245,-0.060484707
-0.033462018,-0.9418746,0.01937759,-0.06077367
-0.033487886,-0.9362802,0.01944764,-0.060833514
-0.03335294,-0.9392226,0.019317687,-0.060566843
-0.03433934,-0.93268055,0.020133242,-0.062490225
-0.03454104,-0.9286368,0.020324305,-0.062888205
-0.03516814,-0.9326412,0.020769492,-0.06409681
-0.03467396,-0.93446565,0.02037394,-0.06313574
-0.03473088,-0.931552,0.020443797,-0.0632512
-0.0342682,-0.9242246,0.02015458,-0.06236714
-0.03378424,-0.92877245,0.019742444,-0.061421096
-0.03348598,-0.9344571,0.01946257,-0.060833037
-0.0350931,-0.9449647,0.020601302,-0.063929915
-0.03324282,-0.95179325,0.01912038,-0.060331523
-0.0334951,-0.9445393,0.01937905,-0.060833156
-0.0350025,-0.92135555,0.020743728,-0.06379539
-0.03744769,-0.9185992,0.02264455,-0.06853992
-0.034517556,-0.9142971,0.020435005,-0.0628677
-0.03593391,-0.91686004,0.02149871,-0.06560868
-0.03614369,-0.92752445,0.021563917,-0.06599671
-0.034065902,-0.9235129,0.020005748,-0.061976194
-0.033913583,-0.9300229,0.019830465,-0.061669648
-0.03439209,-0.9326462,0.020174041,-0.062592566
-0.03414771,-0.93910676,0.019928545,-0.062107623
-0.03496754,-0.95941794,0.020375222,-0.06366134
-0.03306666,-0.9627712,0.018886656,-0.059970856
-0.03312418,-0.9465018,0.019076854,-0.060110748
-0.035205573,-0.95256424,0.020619363,-0.06413466
-0.03366396,-0.9496202,0.019463003,-0.061151624
-0.0340347,-0.95005274,0.019743562,-0.061869442
-0.034367114,-0.9439056,0.020053804,-0.06252456
-0.03374234,-0.9367471,0.019638702,-0.061325967
-0.033708304,-0.9427629,0.019558564,-0.061249435
-0.03381431,-0.94650763,0.019606292,-0.061448395
-0.033266336,-0.9468065,0.019183159,-0.060385704
-0.0327802,-0.9450186,0.018826246,-0.059446573
-0.0352799,-0.9581631,0.020626158,-0.064269006
-0.033893436,-0.9630003,0.019518942,-0.06157303
-0.033343494,-0.96198434,0.01910612,-0.060508847
-0.032886088,-0.947341,0.018886626,-0.05964774
-0.03313169,-0.95268,0.019027144,-0.060114563
-0.03419125,-0.95357776,0.01983203,-0.06216675
-0.03465897,-0.97585666,0.019990906,-0.063034594
-0.0330486,-0.9898187,0.018629998,-0.05988878
-0.031973064,-0.98878187,0.0178141,-0.057805777
-0.03273508,-0.98435414,0.018438503,-0.05929053
-0.034172505,-1.007016,0.019337952,-0.06203735
-0.036439806,-1.0060501,0.021086216,-0.06643385
-0.031668752,-0.9941889,0.017532095,-0.05720651
-0.031383067,-0.9788321,0.01745075,-0.056679547
-0.042203456,-0.9607853,0.025914729,-0.07768476
-0.032003075,-0.96732396,0.018029764,-0.057901323
-0.033316046,-0.95357394,0.019160569,-0.060470283
-0.03436032,-0.93739474,0.020107046,-0.06252271
-0.034922093,-0.9183291,0.020709187,-0.06364483
-0.039462954,-0.9090466,0.024276495,-0.07246286
-0.03554657,-0.94910425,0.020912066,-0.06480169
-0.035163015,-0.96833223,0.020445168,-0.06402469
-0.033495665,-0.95267975,0.019306391,-0.060820043
-0.029925108,-0.9214802,0.016846955,-0.05395335
-0.036233157,-0.89809746,0.02189672,-0.066221416
-0.034295052,-0.8752263,0.020615041,-0.06250459
-0.038941175,-0.8987559,0.023968548,-0.07146937
-0.036760062,-0.9116103,0.022179708,-0.0672192
-0.034921795,-0.9289314,0.02061379,-0.06362575
-0.034811348,-0.9252579,0.020562023,-0.06341809
-0.03543645,-0.922669,0.021064892,-0.06463426
-0.034738034,-0.93276536,0.020438403,-0.06326288
-0.034077734,-0.9176302,0.020067632,-0.062009394
-0.033809036,-0.91847783,0.01985386,-0.06148702
-0.038761526,-0.9255611,0.023590103,-0.071074426
-0.035310835,-0.9350997,0.020856932,-0.0643692
-0.035230786,-0.9172201,0.02095601,-0.064245164
-0.034692317,-0.88879955,0.020797998,-0.06325096
-0.037317157,-0.88795877,0.022819445,-0.06834024
-0.035620958,-0.91037583,0.021316811,-0.06501335
-0.035301834,-0.91540724,0.02102679,-0.06438601
-0.036310226,-0.9216762,0.021744221,-0.06632978
-0.034595937,-0.93847036,0.02027817,-0.06297755
-0.034924716,-0.9588994,0.020347029,-0.06357926
-0.03358358,-0.9622562,0.019287914,-0.060973823
-0.03361243,-0.98209065,0.019131973,-0.060995102
-0.033502817,-0.9861552,0.019011378,-0.060775578
-0.03317499,-0.9857892,0.018763155,-0.06014079
-0.031083047,-0.97721756,0.01723504,-0.056100726
-0.033660084,-0.9766002,0.019217819,-0.061097085
-0.03198892,-0.9839602,0.017869562,-0.057844937
-0.031888634,-0.97860336,0.017840713,-0.057659864
-0.032117754,-0.97387046,0.01805897,-0.058112204
-0.032198757,-0.9731955,0.018127173,-0.058270395
-0.03346774,-0.97764957,0.019060835,-0.06072241
-0.032248467,-0.97007895,0.018193305,-0.0583722
-0.03292039,-0.9583369,0.018814236,-0.059695065
-0.033331603,-0.9437723,0.019260496,-0.06051749
-0.035336733,-0.9569257,0.020680845,-0.0643813
-0.032899648,-0.9666939,0.018723309,-0.059640348
-0.03410259,-0.9714197,0.019603848,-0.061963856
-0.033935428,-0.99295825,0.019282237,-0.061602294
-0.031889737,-1.0035646,0.017617464,-0.0576185
-0.03134772,-1.0030363,0.017206341,-0.0565688
-0.031626493,-1.0026448,0.017423749,-0.057109833
-0.031069666,-1.0004818,0.017015949,-0.056034267
-0.031810164,-1.0072253,0.017523557,-0.057457864
-0.031146675,-0.99956965,0.017083228,-0.056185186
-0.031183332,-0.99939513,0.01711291,-0.056256533
-0.03210175,-1.0014782,0.017798856,-0.05803305
-0.031342298,-0.9985257,0.017242685,-0.05656618
-0.03789094,-1.0081638,0.022180617,-0.069243014
-0.040340543,-1.0218273,0.023937434,-0.0739674
-0.045808822,-1.0321014,0.028040737,-0.08454907
-0.05256927,-1.0134289,0.03339532,-0.097685754
-0.057026863,-1.0071602,0.03687173,-0.10633719
-0.041250706,-0.98153764,0.024997443,-0.07580185
-0.031938344,-0.9804189,0.017862529,-0.057753026
-0.03174579,-0.98188484,0.01770164,-0.05737728
-0.033957064,-0.9845862,0.019373998,-0.0616588
-0.03222379,-0.9948148,0.017952323,-0.058281302
-0.031832367,-0.98978114,0.017697155,-0.057531297
-0.032609195,-1.0030648,0.018173963,-0.059013963
-0.032006353,-1.00684,0.01767756,-0.057838857
-0.030920714,-1.0084871,0.016829789,-0.055731595
-0.032867253,-1.0140119,0.018273681,-0.05949509
-0.036580443,-1.0196694,0.021071851,-0.066682756
-0.037490457,-1.0222094,0.021747246,-0.068442225
-0.0386644,-1.0197968,0.022669628,-0.070721984
-0.03861901,-1.0240753,0.022596419,-0.07062656
-0.041627556,-1.0238621,0.024906635,-0.07645857
-0.04437539,-1.0329098,0.0269337,-0.08176911
-0.043603867,-1.0346186,0.026326388,-0.08027065
-0.044109106,-1.0288894,0.026765466,-0.081259966
-0.041840702,-1.0279181,0.025033772,-0.07686466
-0.041912675,-1.0312189,0.025059342,-0.07699841
-0.044793397,-1.0130394,0.0274328,-0.082614005
-0.04633066,-1.0323327,0.028439075,-0.0855602
-0.04463172,-1.0353909,0.027108073,-0.08226162
-0.042212844,-1.033217,0.025271714,-0.07757676
-0.04102865,-1.0295935,0.024395674,-0.0752877
-0.04354185,-1.0346334,0.026278675,-0.080150425
-0.04661271,-1.0394785,0.028591305,-0.08609438
-0.04974726,-1.0401335,0.030990452,-0.092169225
-0.052589506,-1.0396028,0.033175915,-0.097679436
-0.053793103,-1.0482218,0.034022003,-0.09999746
-0.0513317,-1.0519552,0.032099992,-0.09521979
-0.053842217,-1.0469811,0.03407082,-0.100094736
-0.05431959,-1.0544531,0.034370035,-0.101007104
-0.057647973,-1.0482671,0.036979258,-0.1074695
-0.05461052,-1.0509079,0.034625083,-0.10157722
-0.06362519,-1.0222971,0.041798443,-0.11910075
-0.046813965,-1.0302761,0.028828353,-0.086500525
-0.044181436,-0.9906974,0.027163833,-0.081466734
-0.040323883,-1.007364,0.024054468,-0.073960304
-0.038207144,-1.009124,0.022414625,-0.06985426
-0.041228205,-1.0173225,0.024658948,-0.07569593
-0.045010984,-1.0246713,0.027495295,-0.0830155
-0.044134647,-1.0349519,0.026730657,-0.08129895
-0.043811917,-1.0295293,0.026531726,-0.080682814
-0.049645722,-1.0332725,0.03097412,-0.09198427
-0.04455167,-1.0374172,0.027028471,-0.082102954
-0.05226645,-1.0315225,0.03300059,-0.0970673
-0.04737726,-1.0308268,0.029255599,-0.08759147
-0.041168123,-1.0273142,0.024523139,-0.075562
-0.041622907,-1.0285928,0.02486059,-0.07644135
-0.040493697,-1.0252366,0.024024338,-0.07425839
-0.039258808,-1.0277618,0.023054212,-0.07186031
-0.039885253,-1.0256847,0.02355349,-0.073078215
-0.04516822,-1.0396669,0.027481347,-0.08329415
-0.046500206,-1.0419414,0.028482884,-0.085872054
-0.04931897,-1.0435375,0.030631274,-0.09133309
-0.051027417,-1.0471199,0.031909913,-0.09463841
-0.050821632,-1.0442632,0.03177768,-0.09424448
-0.062118024,-1.0606622,0.040297657,-0.11611253
-0.0704875,-1.0682354,0.046651185,-0.13232237
-0.070661634,-1.0751446,0.04672274,-0.13264781
-0.07188293,-1.0674912,0.04772851,-0.13502848
-0.0033162534,-1.222314,-0.006269306,-0.0018514991
-0.042630196,-1.184184,0.024236709,-0.078122735
-0.0444282,-1.1967416,0.025503516,-0.081586
-0.033565134,-1.2274696,0.016892955,-0.060475886
-0.025590628,-1.2560282,0.010518119,-0.044968605
-0.025023073,-1.2514634,0.01012364,-0.04387641
-0.024302721,-1.2608852,0.009486362,-0.04246372
-0.024316937,-1.2614826,0.0094919205,-0.042490244
-0.036085963,-1.237334,0.018738508,-0.06534499
-0.03708011,-1.2383393,0.019492239,-0.06727022
-0.033904195,-1.2450819,0.016994983,-0.06110239
-0.02581489,-1.264802,0.010611415,-0.045388043
-0.020450056,-1.2849401,0.0063144714,-0.034953892
-0.013776451,-1.2632324,0.0013889968,-0.022055864
-0.026333332,-1.2473565,0.011165798,-0.046423316
-0.023648292,-1.2645998,0.008950889,-0.041188657
-0.019284338,-1.2822862,0.005443901,-0.03269893
-0.0065122545,-1.318022,-0.004676342,-0.007879674
-0.0032925308,-1.3336793,-0.007287219,-0.0016114712
0.03338483,-1.4114528,-0.036126226,0.069618195
0.026749223,-1.413027,-0.031049132,0.0567587
0.03894998,-1.4324403,-0.04058449,0.08044204
0.06006342,-1.456942,-0.05700378,0.12141031
